model,node_id,node_type,organism
AH,13mtmrs2eACP[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,3HAD140__Org2,rxn,Org2
AH,3hmrsACP[c]__Org2,met,Org2
AH,tmrs2eACP[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,3HAD14M15__Org2,rxn,Org2
AH,14m3hpentdecACP[c]__Org2,met,Org2
AH,14mtpentdec2eACP[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,3HAD14M16__Org2,rxn,Org2
AH,14m3hpalmACP[c]__Org2,met,Org2
AH,14mtpalm2eACP[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,3HAD15M16__Org2,rxn,Org2
AH,15m3hpalmACP[c]__Org2,met,Org2
AH,15mtpalm2eACP[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,3HAD160__Org2,rxn,Org2
AH,3hpalmACP[c]__Org2,met,Org2
AH,tpalm2eACP[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,3HAD180__Org2,rxn,Org2
AH,3hoctaACP[c]__Org2,met,Org2
AH,toctd2eACP[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,3HAD40__Org2,rxn,Org2
AH,3haACP[c]__Org2,met,Org2
AH,but2eACP[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,3HAD4M5__Org2,rxn,Org2
AH,4m3hpentACP[c]__Org2,met,Org2
AH,4mtpent2eACP[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,3HAD4M6__Org2,rxn,Org2
AH,4m3hhexACP[c]__Org2,met,Org2
AH,4mthex2eACP[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,3HAD5M6__Org2,rxn,Org2
AH,5m3hhexACP[c]__Org2,met,Org2
AH,5mthex2eACP[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,3HAD60__Org2,rxn,Org2
AH,3hhexACP[c]__Org2,met,Org2
AH,thex2eACP[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,3HAD6M7__Org2,rxn,Org2
AH,6m3hheptACP[c]__Org2,met,Org2
AH,6mthept2eACP[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,3HAD6M8__Org2,rxn,Org2
AH,6m3hocACP[c]__Org2,met,Org2
AH,6mtoct2eACP[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,3HAD7M8__Org2,rxn,Org2
AH,7m3hocACP[c]__Org2,met,Org2
AH,7mtoct2eACP[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,3HAD80__Org2,rxn,Org2
AH,3hoctACP[c]__Org2,met,Org2
AH,toct2eACP[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,3HAD8M10__Org2,rxn,Org2
AH,8m3hdcaACP[c]__Org2,met,Org2
AH,8mtdec2eACP[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,3HAD8M9__Org2,rxn,Org2
AH,8m3hnonACP[c]__Org2,met,Org2
AH,8mtnon2eACP[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,3HAD9M10__Org2,rxn,Org2
AH,9m3hdcaACP[c]__Org2,met,Org2
AH,9mtdec2eACP[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,3HBCOAE__Org2,rxn,Org2
AH,3hbcoa[c]__Org2,met,Org2
AH,3hbcoa_R[c]__Org2,met,Org2
AH,3MOBS__Org2,rxn,Org2
AH,3c3hmp[c]__Org2,met,Org2
AH,3mob[c]__Org2,met,Org2
AH,accoa[c]__Org2,met,Org2
AH,coa[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,3OAR100__Org2,rxn,Org2
AH,3odecACP[c]__Org2,met,Org2
AH,3hdecACP[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nadp[c]__Org2,met,Org2
AH,nadph[c]__Org2,met,Org2
AH,3OAR10M11__Org2,rxn,Org2
AH,10m3oundecACP[c]__Org2,met,Org2
AH,10m3hundecACP[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nadp[c]__Org2,met,Org2
AH,nadph[c]__Org2,met,Org2
AH,3OAR10M12__Org2,rxn,Org2
AH,10m3oddcaACP[c]__Org2,met,Org2
AH,10m3hddcaACP[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nadp[c]__Org2,met,Org2
AH,nadph[c]__Org2,met,Org2
AH,3OAR11M12__Org2,rxn,Org2
AH,11m3oddcaACP[c]__Org2,met,Org2
AH,11m3hddcaACP[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nadp[c]__Org2,met,Org2
AH,nadph[c]__Org2,met,Org2
AH,3OAR120__Org2,rxn,Org2
AH,3oddecACP[c]__Org2,met,Org2
AH,3hddecACP[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nadp[c]__Org2,met,Org2
AH,nadph[c]__Org2,met,Org2
AH,3OAR12M13__Org2,rxn,Org2
AH,12m3otridecACP[c]__Org2,met,Org2
AH,12m3htridecACP[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nadp[c]__Org2,met,Org2
AH,nadph[c]__Org2,met,Org2
AH,3OAR12M14__Org2,rxn,Org2
AH,12m3omyrsACP[c]__Org2,met,Org2
AH,12m3hmyrsACP[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nadp[c]__Org2,met,Org2
AH,nadph[c]__Org2,met,Org2
AH,3OAR13M14__Org2,rxn,Org2
AH,13m3omyrsACP[c]__Org2,met,Org2
AH,13m3hmyrsACP[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nadp[c]__Org2,met,Org2
AH,nadph[c]__Org2,met,Org2
AH,3OAR140__Org2,rxn,Org2
AH,3omrsACP[c]__Org2,met,Org2
AH,3hmrsACP[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nadp[c]__Org2,met,Org2
AH,nadph[c]__Org2,met,Org2
AH,3OAR14M15__Org2,rxn,Org2
AH,14m3opentdecACP[c]__Org2,met,Org2
AH,14m3hpentdecACP[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nadp[c]__Org2,met,Org2
AH,nadph[c]__Org2,met,Org2
AH,3OAR14M16__Org2,rxn,Org2
AH,14m3opalmACP[c]__Org2,met,Org2
AH,14m3hpalmACP[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nadp[c]__Org2,met,Org2
AH,nadph[c]__Org2,met,Org2
AH,3OAR15M16__Org2,rxn,Org2
AH,15m3opalmACP[c]__Org2,met,Org2
AH,15m3hpalmACP[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nadp[c]__Org2,met,Org2
AH,nadph[c]__Org2,met,Org2
AH,3OAR160__Org2,rxn,Org2
AH,3opalmACP[c]__Org2,met,Org2
AH,3hpalmACP[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nadp[c]__Org2,met,Org2
AH,nadph[c]__Org2,met,Org2
AH,3OAR180__Org2,rxn,Org2
AH,3ooctdACP[c]__Org2,met,Org2
AH,3hoctaACP[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nadp[c]__Org2,met,Org2
AH,nadph[c]__Org2,met,Org2
AH,3OAR40__Org2,rxn,Org2
AH,actACP[c]__Org2,met,Org2
AH,3haACP[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nadp[c]__Org2,met,Org2
AH,nadph[c]__Org2,met,Org2
AH,3OAR4M5__Org2,rxn,Org2
AH,4m3opentACP[c]__Org2,met,Org2
AH,4m3hpentACP[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nadp[c]__Org2,met,Org2
AH,nadph[c]__Org2,met,Org2
AH,3OAR4M6__Org2,rxn,Org2
AH,4m3ohexACP[c]__Org2,met,Org2
AH,4m3hhexACP[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nadp[c]__Org2,met,Org2
AH,nadph[c]__Org2,met,Org2
AH,3OAR5M6__Org2,rxn,Org2
AH,5m3ohexACP[c]__Org2,met,Org2
AH,5m3hhexACP[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nadp[c]__Org2,met,Org2
AH,nadph[c]__Org2,met,Org2
AH,3OAR60__Org2,rxn,Org2
AH,3ohexACP[c]__Org2,met,Org2
AH,3hhexACP[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nadp[c]__Org2,met,Org2
AH,nadph[c]__Org2,met,Org2
AH,3OAR6M7__Org2,rxn,Org2
AH,6m3oheptACP[c]__Org2,met,Org2
AH,6m3hheptACP[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nadp[c]__Org2,met,Org2
AH,nadph[c]__Org2,met,Org2
AH,3OAR6M8__Org2,rxn,Org2
AH,6m3oocACP[c]__Org2,met,Org2
AH,6m3hocACP[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nadp[c]__Org2,met,Org2
AH,nadph[c]__Org2,met,Org2
AH,3OAR7M8__Org2,rxn,Org2
AH,7m3oocACP[c]__Org2,met,Org2
AH,7m3hocACP[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nadp[c]__Org2,met,Org2
AH,nadph[c]__Org2,met,Org2
AH,3OAR80__Org2,rxn,Org2
AH,3ooctACP[c]__Org2,met,Org2
AH,3hoctACP[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nadp[c]__Org2,met,Org2
AH,nadph[c]__Org2,met,Org2
AH,3OAR8M10__Org2,rxn,Org2
AH,8m3odcaACP[c]__Org2,met,Org2
AH,8m3hdcaACP[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nadp[c]__Org2,met,Org2
AH,nadph[c]__Org2,met,Org2
AH,3OAR8M9__Org2,rxn,Org2
AH,8m3ononACP[c]__Org2,met,Org2
AH,8m3hnonACP[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nadp[c]__Org2,met,Org2
AH,nadph[c]__Org2,met,Org2
AH,3OAR9M10__Org2,rxn,Org2
AH,9m3odcaACP[c]__Org2,met,Org2
AH,9m3hdcaACP[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nadp[c]__Org2,met,Org2
AH,nadph[c]__Org2,met,Org2
AH,3OAS100__Org2,rxn,Org2
AH,co2[c]__Org2,met,Org2
AH,malACP[c]__Org2,met,Org2
AH,ocACP[c]__Org2,met,Org2
AH,3odecACP[c]__Org2,met,Org2
AH,ACP[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,3OAS10M11__Org2,rxn,Org2
AH,10mundecACP[c]__Org2,met,Org2
AH,12m3otridecACP[c]__Org2,met,Org2
AH,ACP[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,malACP[c]__Org2,met,Org2
AH,3OAS10M12__Org2,rxn,Org2
AH,10mddcaACP[c]__Org2,met,Org2
AH,12m3omyrsACP[c]__Org2,met,Org2
AH,ACP[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,malACP[c]__Org2,met,Org2
AH,3OAS11M12__Org2,rxn,Org2
AH,11mddcaACP[c]__Org2,met,Org2
AH,13m3omyrsACP[c]__Org2,met,Org2
AH,ACP[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,malACP[c]__Org2,met,Org2
AH,3OAS120__Org2,rxn,Org2
AH,dcaACP[c]__Org2,met,Org2
AH,3oddecACP[c]__Org2,met,Org2
AH,ACP[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,malACP[c]__Org2,met,Org2
AH,3OAS12M13__Org2,rxn,Org2
AH,12mtridecACP[c]__Org2,met,Org2
AH,14m3opentdecACP[c]__Org2,met,Org2
AH,ACP[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,malACP[c]__Org2,met,Org2
AH,3OAS12M14__Org2,rxn,Org2
AH,12mmyrsACP[c]__Org2,met,Org2
AH,14m3opalmACP[c]__Org2,met,Org2
AH,ACP[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,malACP[c]__Org2,met,Org2
AH,3OAS13M14__Org2,rxn,Org2
AH,13mmyrsACP[c]__Org2,met,Org2
AH,15m3opalmACP[c]__Org2,met,Org2
AH,ACP[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,malACP[c]__Org2,met,Org2
AH,3OAS140__Org2,rxn,Org2
AH,ddcaACP[c]__Org2,met,Org2
AH,3omrsACP[c]__Org2,met,Org2
AH,ACP[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,malACP[c]__Org2,met,Org2
AH,3OAS160__Org2,rxn,Org2
AH,myrsACP[c]__Org2,met,Org2
AH,3opalmACP[c]__Org2,met,Org2
AH,ACP[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,malACP[c]__Org2,met,Org2
AH,3OAS180__Org2,rxn,Org2
AH,palmACP[c]__Org2,met,Org2
AH,3ooctdACP[c]__Org2,met,Org2
AH,ACP[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,malACP[c]__Org2,met,Org2
AH,3OAS2M3__Org2,rxn,Org2
AH,2mpropACP[c]__Org2,met,Org2
AH,4m3opentACP[c]__Org2,met,Org2
AH,ACP[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,malACP[c]__Org2,met,Org2
AH,3OAS3M4__Org2,rxn,Org2
AH,3mbutACP[c]__Org2,met,Org2
AH,5m3ohexACP[c]__Org2,met,Org2
AH,ACP[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,malACP[c]__Org2,met,Org2
AH,3OAS4M3O6__Org2,rxn,Org2
AH,2mbutACP[c]__Org2,met,Org2
AH,4m3ohexACP[c]__Org2,met,Org2
AH,ACP[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,malACP[c]__Org2,met,Org2
AH,3OAS4M5__Org2,rxn,Org2
AH,4mpentACP[c]__Org2,met,Org2
AH,6m3oheptACP[c]__Org2,met,Org2
AH,ACP[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,malACP[c]__Org2,met,Org2
AH,3OAS4M6__Org2,rxn,Org2
AH,4mhexACP[c]__Org2,met,Org2
AH,6m3oocACP[c]__Org2,met,Org2
AH,ACP[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,malACP[c]__Org2,met,Org2
AH,3OAS5M6__Org2,rxn,Org2
AH,5mhexACP[c]__Org2,met,Org2
AH,7m3oocACP[c]__Org2,met,Org2
AH,ACP[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,malACP[c]__Org2,met,Org2
AH,3OAS60__Org2,rxn,Org2
AH,butACP[c]__Org2,met,Org2
AH,3ohexACP[c]__Org2,met,Org2
AH,ACP[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,malACP[c]__Org2,met,Org2
AH,3OAS6M7__Org2,rxn,Org2
AH,6mheptACP[c]__Org2,met,Org2
AH,8m3ononACP[c]__Org2,met,Org2
AH,ACP[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,malACP[c]__Org2,met,Org2
AH,3OAS6M8__Org2,rxn,Org2
AH,6mocACP[c]__Org2,met,Org2
AH,8m3odcaACP[c]__Org2,met,Org2
AH,ACP[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,malACP[c]__Org2,met,Org2
AH,3OAS7M8__Org2,rxn,Org2
AH,7mocACP[c]__Org2,met,Org2
AH,9m3odcaACP[c]__Org2,met,Org2
AH,ACP[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,malACP[c]__Org2,met,Org2
AH,3OAS80__Org2,rxn,Org2
AH,hexACP[c]__Org2,met,Org2
AH,3ooctACP[c]__Org2,met,Org2
AH,ACP[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,malACP[c]__Org2,met,Org2
AH,3OAS8M10__Org2,rxn,Org2
AH,8mdcaACP[c]__Org2,met,Org2
AH,10m3oddcaACP[c]__Org2,met,Org2
AH,ACP[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,malACP[c]__Org2,met,Org2
AH,3OAS8M9__Org2,rxn,Org2
AH,8mnonACP[c]__Org2,met,Org2
AH,10m3oundecACP[c]__Org2,met,Org2
AH,ACP[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,malACP[c]__Org2,met,Org2
AH,3OAS9M10__Org2,rxn,Org2
AH,9mdcaACP[c]__Org2,met,Org2
AH,11m3oddcaACP[c]__Org2,met,Org2
AH,ACP[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,malACP[c]__Org2,met,Org2
AH,4HTHDR__Org2,rxn,Org2
AH,4hthdp[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nad[c]__Org2,met,Org2
AH,nadh[c]__Org2,met,Org2
AH,thdp[c]__Org2,met,Org2
AH,4HTHDS__Org2,rxn,Org2
AH,aspsa[c]__Org2,met,Org2
AH,pyr[c]__Org2,met,Org2
AH,4hthdp[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,4HTHRS__Org2,rxn,Org2
AH,4hthr[c]__Org2,met,Org2
AH,phthr[c]__Org2,met,Org2
AH,pi[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,5AIZCDC__Org2,rxn,Org2
AH,5aizc[c]__Org2,met,Org2
AH,air[c]__Org2,met,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,ACACT1r__Org2,rxn,Org2
AH,aacoa[c]__Org2,met,Org2
AH,accoa[c]__Org2,met,Org2
AH,coa[c]__Org2,met,Org2
AH,ACACT2r__Org2,rxn,Org2
AH,3ohcoa[c]__Org2,met,Org2
AH,btcoa[c]__Org2,met,Org2
AH,accoa[c]__Org2,met,Org2
AH,coa[c]__Org2,met,Org2
AH,ACACT3r__Org2,rxn,Org2
AH,3oocoa[c]__Org2,met,Org2
AH,hxcoa[c]__Org2,met,Org2
AH,accoa[c]__Org2,met,Org2
AH,coa[c]__Org2,met,Org2
AH,ACACT4r__Org2,rxn,Org2
AH,3odcoa[c]__Org2,met,Org2
AH,occoa[c]__Org2,met,Org2
AH,accoa[c]__Org2,met,Org2
AH,coa[c]__Org2,met,Org2
AH,ACACT5r__Org2,rxn,Org2
AH,3oddcoa[c]__Org2,met,Org2
AH,dcacoa[c]__Org2,met,Org2
AH,accoa[c]__Org2,met,Org2
AH,coa[c]__Org2,met,Org2
AH,ACACT6r__Org2,rxn,Org2
AH,3otdcoa[c]__Org2,met,Org2
AH,ddcacoa[c]__Org2,met,Org2
AH,accoa[c]__Org2,met,Org2
AH,coa[c]__Org2,met,Org2
AH,ACACT7r__Org2,rxn,Org2
AH,3ohdcoa[c]__Org2,met,Org2
AH,tdcoa[c]__Org2,met,Org2
AH,accoa[c]__Org2,met,Org2
AH,coa[c]__Org2,met,Org2
AH,ACBIPGT__Org2,rxn,Org2
AH,adocbip[c]__Org2,met,Org2
AH,agdpcbi[c]__Org2,met,Org2
AH,gtp[c]__Org2,met,Org2
AH,ppi[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,ACCOAC__Org2,rxn,Org2
AH,adp[c]__Org2,met,Org2
AH,atp[c]__Org2,met,Org2
AH,hco3[c]__Org2,met,Org2
AH,malcoa[c]__Org2,met,Org2
AH,accoa[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,pi[c]__Org2,met,Org2
AH,ACCOACL__Org2,rxn,Org2
AH,apoC_Lys_btn[c]__Org2,met,Org2
AH,btn_co2[c]__Org2,met,Org2
AH,accoa[c]__Org2,met,Org2
AH,malcoa[c]__Org2,met,Org2
AH,ACEDIPIT__Org2,rxn,Org2
AH,acamoxm[c]__Org2,met,Org2
AH,n6all26d[c]__Org2,met,Org2
AH,akg[c]__Org2,met,Org2
AH,glu_L[c]__Org2,met,Org2
AH,ACGAMT__Org2,rxn,Org2
AH,uacgam[c]__Org2,met,Org2
AH,udcpp[c]__Org2,met,Org2
AH,ump[c]__Org2,met,Org2
AH,unaga[c]__Org2,met,Org2
AH,ACGK__Org2,rxn,Org2
AH,acg5p[c]__Org2,met,Org2
AH,acglu[c]__Org2,met,Org2
AH,adp[c]__Org2,met,Org2
AH,atp[c]__Org2,met,Org2
AH,ACGS__Org2,rxn,Org2
AH,accoa[c]__Org2,met,Org2
AH,acglu[c]__Org2,met,Org2
AH,coa[c]__Org2,met,Org2
AH,glu_L[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,ACHBPL__Org2,rxn,Org2
AH,2obut[c]__Org2,met,Org2
AH,hethmpp[c]__Org2,met,Org2
AH,thmpp[c]__Org2,met,Org2
AH,2ahbut[c]__Org2,met,Org2
AH,ACKr__Org2,rxn,Org2
AH,ac[c]__Org2,met,Org2
AH,actp[c]__Org2,met,Org2
AH,adp[c]__Org2,met,Org2
AH,atp[c]__Org2,met,Org2
AH,ACLS_a__Org2,rxn,Org2
AH,co2[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,hethmpp[c]__Org2,met,Org2
AH,pyr[c]__Org2,met,Org2
AH,thmpp[c]__Org2,met,Org2
AH,ACLS_b__Org2,rxn,Org2
AH,alac_S[c]__Org2,met,Org2
AH,hethmpp[c]__Org2,met,Org2
AH,pyr[c]__Org2,met,Org2
AH,thmpp[c]__Org2,met,Org2
AH,ACOAAGPAT140__Org2,rxn,Org2
AH,1tdecg3p[c]__Org2,met,Org2
AH,pa140[c]__Org2,met,Org2
AH,coa[c]__Org2,met,Org2
AH,tdcoa[c]__Org2,met,Org2
AH,ACOAAGPAT160__Org2,rxn,Org2
AH,1hdecg3p[c]__Org2,met,Org2
AH,pa160[c]__Org2,met,Org2
AH,pmtcoa[c]__Org2,met,Org2
AH,coa[c]__Org2,met,Org2
AH,ACOAAGPAT180__Org2,rxn,Org2
AH,1odecg3p[c]__Org2,met,Org2
AH,pa180[c]__Org2,met,Org2
AH,stcoa[c]__Org2,met,Org2
AH,coa[c]__Org2,met,Org2
AH,ACOAAGPATAI15__Org2,rxn,Org2
AH,1aipdecg3p[c]__Org2,met,Org2
AH,aipdcoa[c]__Org2,met,Org2
AH,paai15[c]__Org2,met,Org2
AH,coa[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,ACOAAGPATAI17__Org2,rxn,Org2
AH,1aihpdecg3p[c]__Org2,met,Org2
AH,aihpdcoa[c]__Org2,met,Org2
AH,paai17[c]__Org2,met,Org2
AH,coa[c]__Org2,met,Org2
AH,ACOAAGPATI14__Org2,rxn,Org2
AH,1itdecg3p[c]__Org2,met,Org2
AH,itdcoa[c]__Org2,met,Org2
AH,pai14[c]__Org2,met,Org2
AH,coa[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,ACOAAGPATI15__Org2,rxn,Org2
AH,1ipdecg3p[c]__Org2,met,Org2
AH,ipdcoa[c]__Org2,met,Org2
AH,pai15[c]__Org2,met,Org2
AH,coa[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,ACOAAGPATI16__Org2,rxn,Org2
AH,1ihdecg3p[c]__Org2,met,Org2
AH,ihdcoa[c]__Org2,met,Org2
AH,pai16[c]__Org2,met,Org2
AH,coa[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,ACOAAGPATI17__Org2,rxn,Org2
AH,1ihpdecg3p[c]__Org2,met,Org2
AH,ihpdcoa[c]__Org2,met,Org2
AH,pai17[c]__Org2,met,Org2
AH,coa[c]__Org2,met,Org2
AH,ACOAD1i__Org2,rxn,Org2
AH,b2coa[c]__Org2,met,Org2
AH,btcoa[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,nad[c]__Org2,met,Org2
AH,nadh[c]__Org2,met,Org2
AH,ACOAD20__Org2,rxn,Org2
AH,2mb2coa[c]__Org2,met,Org2
AH,o2[c]__Org2,met,Org2
AH,2mbcoa[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,ACOADH2__Org2,rxn,Org2
AH,2mp2coa[c]__Org2,met,Org2
AH,ibcoa[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,o2[c]__Org2,met,Org2
AH,ACOATA__Org2,rxn,Org2
AH,acACP[c]__Org2,met,Org2
AH,ACP[c]__Org2,met,Org2
AH,accoa[c]__Org2,met,Org2
AH,coa[c]__Org2,met,Org2
AH,ACOCT__Org2,rxn,Org2
AH,Naccitr_L[c]__Org2,met,Org2
AH,acorn[c]__Org2,met,Org2
AH,cbp[c]__Org2,met,Org2
AH,pi[c]__Org2,met,Org2
AH,ACODAr__Org2,rxn,Org2
AH,orn[c]__Org2,met,Org2
AH,ac[c]__Org2,met,Org2
AH,acorn[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,ACONT__Org2,rxn,Org2
AH,cit[c]__Org2,met,Org2
AH,icit[c]__Org2,met,Org2
AH,ACOTA__Org2,rxn,Org2
AH,acg5sa[c]__Org2,met,Org2
AH,acorn[c]__Org2,met,Org2
AH,akg[c]__Org2,met,Org2
AH,glu_L[c]__Org2,met,Org2
AH,ACPS1__Org2,rxn,Org2
AH,apoACP[c]__Org2,met,Org2
AH,pap[c]__Org2,met,Org2
AH,ACP[c]__Org2,met,Org2
AH,coa[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,ACYP__Org2,rxn,Org2
AH,13dpg[c]__Org2,met,Org2
AH,3pg[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,pi[c]__Org2,met,Org2
AH,ACYP_2__Org2,rxn,Org2
AH,ac[c]__Org2,met,Org2
AH,actp[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,pi[c]__Org2,met,Org2
AH,ACtr__Org2,rxn,Org2
AH,ac[e]__Org2,met,Org2
AH,ac[c]__Org2,met,Org2
AH,ADCOBASr__Org2,rxn,Org2
AH,adcobhex[c]__Org2,met,Org2
AH,adocbi[c]__Org2,met,Org2
AH,appl[c]__Org2,met,Org2
AH,h2o[c]__Org2,met,Org2
AH,ADCPS1__Org2,rxn,Org2
AH,adcobhex[c]__Org2,met,Org2
AH,adocbi[c]__Org2,met,Org2
AH,adp[c]__Org2,met,Org2
AH,appl[c]__Org2,met,Org2
AH,atp[c]__Org2,met,Org2
AH,h[c]__Org2,met,Org2
AH,pi[c]__Org2,met,Org2
AH,ADCPS2__Org2,rxn,Org2
