model,source_node_id,target_node_id,compartment
BI,AHCYSNS_r__Org1,rhcys[c]__Org1,BI
BI,AHCYSNS_r__Org1,ade[c]__Org1,BI
BI,ahcys[c]__Org1,AHCYSNS_r__Org1,BI
BI,h2o[c]__Org1,AHCYSNS_r__Org1,BI
BI,chtbs[c]__Org1,AHEXASE3__Org1,BI
BI,AHEXASE3__Org1,acgam[c]__Org1,BI
BI,h2o[c]__Org1,AHEXASE3__Org1,BI
BI,achms[c]__Org1,AHSERL2__Org1,BI
BI,h2s[c]__Org1,AHSERL2__Org1,BI
BI,AHSERL2__Org1,ac[c]__Org1,BI
BI,AHSERL2__Org1,h[c]__Org1,BI
BI,AHSERL2__Org1,hcys_L[c]__Org1,BI
BI,AHSERL3__Org1,so3[c]__Org1,BI
BI,AHSERL3__Org1,trdox[c]__Org1,BI
BI,trdrd[c]__Org1,AHSERL3__Org1,BI
BI,tsul[c]__Org1,AHSERL3__Org1,BI
BI,AHSERL3__Org1,ac[c]__Org1,BI
BI,achms[c]__Org1,AHSERL3__Org1,BI
BI,AHSERL3__Org1,h[c]__Org1,BI
BI,AHSERL3__Org1,hcys_L[c]__Org1,BI
BI,10fthf[c]__Org1,AICART__Org1,BI
BI,AICART__Org1,fprica[c]__Org1,BI
BI,AICART__Org1,thf[c]__Org1,BI
BI,aicar[c]__Org1,AICART__Org1,BI
BI,hco3[c]__Org1,AIRC4__Org1,BI
BI,AIRC4__Org1,5aizc[c]__Org1,BI
BI,AIRC4__Org1,adp[c]__Org1,BI
BI,air[c]__Org1,AIRC4__Org1,BI
BI,atp[c]__Org1,AIRC4__Org1,BI
BI,AIRC4__Org1,h[c]__Org1,BI
BI,AIRC4__Org1,pi[c]__Org1,BI
BI,succoa[c]__Org1,AKGS__Org1,BI
BI,AKGS__Org1,akg[c]__Org1,BI
BI,co2[c]__Org1,AKGS__Org1,BI
BI,AKGS__Org1,coa[c]__Org1,BI
BI,AKGS__Org1,nad[c]__Org1,BI
BI,nadh[c]__Org1,AKGS__Org1,BI
BI,ahdt[c]__Org1,AKP1__Org1,BI
BI,AKP1__Org1,dhnpt[c]__Org1,BI
BI,h2o[c]__Org1,AKP1__Org1,BI
BI,AKP1__Org1,h[c]__Org1,BI
BI,AKP1__Org1,pi[c]__Org1,BI
BI,AKVALS__Org1,akval[c]__Org1,BI
BI,2obut[c]__Org1,AKVALS__Org1,BI
BI,accoa[c]__Org1,AKVALS__Org1,BI
BI,AKVALS__Org1,co2[c]__Org1,BI
BI,AKVALS__Org1,coa[c]__Org1,BI
BI,h2o[c]__Org1,AKVALS__Org1,BI
BI,AKVALS__Org1,h[c]__Org1,BI
BI,nad[c]__Org1,AKVALS__Org1,BI
BI,AKVALS__Org1,nadh[c]__Org1,BI
BI,ala_D[c]__Org1,ALAALA__Org1,BI
BI,ALAALA__Org1,alaala[c]__Org1,BI
BI,ALAALA__Org1,adp[c]__Org1,BI
BI,atp[c]__Org1,ALAALA__Org1,BI
BI,ALAALA__Org1,h[c]__Org1,BI
BI,ALAALA__Org1,pi[c]__Org1,BI
BI,ALAASP1c__Org1,ala_L[c]__Org1,BI
BI,alaasp[c]__Org1,ALAASP1c__Org1,BI
BI,ALAASP1c__Org1,asp_L[c]__Org1,BI
BI,h2o[c]__Org1,ALAASP1c__Org1,BI
BI,alaasp[e]__Org1,ALAASPabc__Org1,BI
BI,ALAASPabc__Org1,adp[c]__Org1,BI
BI,ALAASPabc__Org1,alaasp[c]__Org1,BI
BI,atp[c]__Org1,ALAASPabc__Org1,BI
BI,h2o[c]__Org1,ALAASPabc__Org1,BI
BI,ALAASPabc__Org1,h[c]__Org1,BI
BI,ALAASPabc__Org1,pi[c]__Org1,BI
BI,ALACI__Org1,33hmeoxobut[c]__Org1,BI
BI,alac_S[c]__Org1,ALACI__Org1,BI
BI,alagln[c]__Org1,ALAGLN1c__Org1,BI
BI,ALAGLN1c__Org1,ala_L[c]__Org1,BI
BI,ALAGLN1c__Org1,gln_L[c]__Org1,BI
BI,h2o[c]__Org1,ALAGLN1c__Org1,BI
BI,alagln[e]__Org1,ALAGLNabc__Org1,BI
BI,ALAGLNabc__Org1,adp[c]__Org1,BI
BI,ALAGLNabc__Org1,alagln[c]__Org1,BI
BI,atp[c]__Org1,ALAGLNabc__Org1,BI
BI,h2o[c]__Org1,ALAGLNabc__Org1,BI
BI,ALAGLNabc__Org1,h[c]__Org1,BI
BI,ALAGLNabc__Org1,pi[c]__Org1,BI
BI,alaglu[c]__Org1,ALAGLU1c__Org1,BI
BI,ALAGLU1c__Org1,ala_L[c]__Org1,BI
BI,ALAGLU1c__Org1,glu_L[c]__Org1,BI
BI,h2o[c]__Org1,ALAGLU1c__Org1,BI
BI,alaglu[e]__Org1,ALAGLUabc__Org1,BI
BI,ALAGLUabc__Org1,adp[c]__Org1,BI
BI,ALAGLUabc__Org1,alaglu[c]__Org1,BI
BI,atp[c]__Org1,ALAGLUabc__Org1,BI
BI,h2o[c]__Org1,ALAGLUabc__Org1,BI
BI,ALAGLUabc__Org1,h[c]__Org1,BI
BI,ALAGLUabc__Org1,pi[c]__Org1,BI
BI,alagly[c]__Org1,ALAGLY1c__Org1,BI
BI,ALAGLY1c__Org1,ala_L[c]__Org1,BI
BI,ALAGLY1c__Org1,gly[c]__Org1,BI
BI,h2o[c]__Org1,ALAGLY1c__Org1,BI
BI,alagly[e]__Org1,ALAGLYabc__Org1,BI
BI,ALAGLYabc__Org1,adp[c]__Org1,BI
BI,ALAGLYabc__Org1,alagly[c]__Org1,BI
BI,atp[c]__Org1,ALAGLYabc__Org1,BI
BI,h2o[c]__Org1,ALAGLYabc__Org1,BI
BI,ALAGLYabc__Org1,h[c]__Org1,BI
BI,ALAGLYabc__Org1,pi[c]__Org1,BI
BI,alahis[c]__Org1,ALAHIS1c__Org1,BI
BI,ALAHIS1c__Org1,his_L[c]__Org1,BI
BI,ALAHIS1c__Org1,ala_L[c]__Org1,BI
BI,h2o[c]__Org1,ALAHIS1c__Org1,BI
BI,alahis[e]__Org1,ALAHISabc__Org1,BI
BI,ALAHISabc__Org1,adp[c]__Org1,BI
BI,ALAHISabc__Org1,alahis[c]__Org1,BI
BI,atp[c]__Org1,ALAHISabc__Org1,BI
BI,h2o[c]__Org1,ALAHISabc__Org1,BI
BI,ALAHISabc__Org1,h[c]__Org1,BI
BI,ALAHISabc__Org1,pi[c]__Org1,BI
BI,alaleu[c]__Org1,ALALEU1c__Org1,BI
BI,ALALEU1c__Org1,leu_L[c]__Org1,BI
BI,ALALEU1c__Org1,ala_L[c]__Org1,BI
BI,h2o[c]__Org1,ALALEU1c__Org1,BI
BI,alaleu[e]__Org1,ALALEUabc__Org1,BI
BI,ALALEUabc__Org1,adp[c]__Org1,BI
BI,ALALEUabc__Org1,alaleu[c]__Org1,BI
BI,atp[c]__Org1,ALALEUabc__Org1,BI
BI,h2o[c]__Org1,ALALEUabc__Org1,BI
BI,ALALEUabc__Org1,h[c]__Org1,BI
BI,ALALEUabc__Org1,pi[c]__Org1,BI
BI,prl45tca[c]__Org1,ALAPGPL__Org1,BI
BI,ALAPGPL__Org1,prl45tcaala[c]__Org1,BI
BI,ala_D[c]__Org1,ALAPGPL__Org1,BI
BI,ALAPGPL__Org1,amp[c]__Org1,BI
BI,atp[c]__Org1,ALAPGPL__Org1,BI
BI,ALAPGPL__Org1,h2o[c]__Org1,BI
BI,ALAPGPL__Org1,ppi[c]__Org1,BI
BI,ALAR__Org1,ala_D[c]__Org1,BI
BI,ala_L[c]__Org1,ALAR__Org1,BI
BI,akg[c]__Org1,ALATA_L__Org1,BI
BI,ala_L[c]__Org1,ALATA_L__Org1,BI
BI,ALATA_L__Org1,glu_L[c]__Org1,BI
BI,ALATA_L__Org1,pyr[c]__Org1,BI
BI,alathr[c]__Org1,ALATHR1c__Org1,BI
BI,ALATHR1c__Org1,thr_L[c]__Org1,BI
BI,ALATHR1c__Org1,ala_L[c]__Org1,BI
BI,h2o[c]__Org1,ALATHR1c__Org1,BI
BI,alathr[e]__Org1,ALATHRabc__Org1,BI
BI,ALATHRabc__Org1,adp[c]__Org1,BI
BI,ALATHRabc__Org1,alathr[c]__Org1,BI
BI,atp[c]__Org1,ALATHRabc__Org1,BI
BI,h2o[c]__Org1,ALATHRabc__Org1,BI
BI,ALATHRabc__Org1,h[c]__Org1,BI
BI,ALATHRabc__Org1,pi[c]__Org1,BI
BI,glyald[c]__Org1,ALCD19__Org1,BI
BI,ALCD19__Org1,glyc[c]__Org1,BI
BI,h[c]__Org1,ALCD19__Org1,BI
BI,ALCD19__Org1,nad[c]__Org1,BI
BI,nadh[c]__Org1,ALCD19__Org1,BI
BI,etoh[c]__Org1,ALCD2x__Org1,BI
BI,ALCD2x__Org1,acald[c]__Org1,BI
BI,ALCD2x__Org1,h[c]__Org1,BI
BI,nad[c]__Org1,ALCD2x__Org1,BI
BI,ALCD2x__Org1,nadh[c]__Org1,BI
BI,ALDD2x__Org1,ac[c]__Org1,BI
BI,acald[c]__Org1,ALDD2x__Org1,BI
BI,h2o[c]__Org1,ALDD2x__Org1,BI
BI,ALDD2x__Org1,h[c]__Org1,BI
BI,nad[c]__Org1,ALDD2x__Org1,BI
BI,ALDD2x__Org1,nadh[c]__Org1,BI
BI,ALDD8x__Org1,glyc_R[c]__Org1,BI
BI,glyald[c]__Org1,ALDD8x__Org1,BI
BI,h2o[c]__Org1,ALDD8x__Org1,BI
BI,ALDD8x__Org1,h[c]__Org1,BI
BI,nad[c]__Org1,ALDD8x__Org1,BI
BI,ALDD8x__Org1,nadh[c]__Org1,BI
BI,ALKP__Org1,dha[c]__Org1,BI
BI,dhap[c]__Org1,ALKP__Org1,BI
BI,h2o[c]__Org1,ALKP__Org1,BI
BI,ALKP__Org1,pi[c]__Org1,BI
BI,ALKP_R788e__Org1,co2[e]__Org1,BI
BI,o2[e]__Org1,ALKP_R788e__Org1,BI
BI,ALKP_R788e__Org1,r406[e]__Org1,BI
BI,r788[e]__Org1,ALKP_R788e__Org1,BI
BI,ALKP_R788e__Org1,h[c]__Org1,BI
BI,ALKP_R788e__Org1,pi[c]__Org1,BI
BI,AMALT1__Org1,glc_D[c]__Org1,BI
BI,malt[c]__Org1,AMALT1__Org1,BI
BI,malttr[c]__Org1,AMALT1__Org1,BI
BI,AMALT1__Org1,maltttr[c]__Org1,BI
BI,AMALT2__Org1,maltpt[c]__Org1,BI
BI,AMALT2__Org1,glc_D[c]__Org1,BI
BI,malt[c]__Org1,AMALT2__Org1,BI
BI,maltttr[c]__Org1,AMALT2__Org1,BI
BI,AMALT3__Org1,malthx[c]__Org1,BI
BI,AMALT3__Org1,glc_D[c]__Org1,BI
BI,malt[c]__Org1,AMALT3__Org1,BI
BI,maltpt[c]__Org1,AMALT3__Org1,BI
BI,AMALT4__Org1,malthp[c]__Org1,BI
BI,AMALT4__Org1,glc_D[c]__Org1,BI
BI,malt[c]__Org1,AMALT4__Org1,BI
BI,malthx[c]__Org1,AMALT4__Org1,BI
BI,acmanap[c]__Org1,AMANAPEr__Org1,BI
BI,AMANAPEr__Org1,acgam6p[c]__Org1,BI
BI,acmana[c]__Org1,AMANK__Org1,BI
BI,AMANK__Org1,acmanap[c]__Org1,BI
BI,AMANK__Org1,adp[c]__Org1,BI
BI,atp[c]__Org1,AMANK__Org1,BI
BI,AMANK__Org1,h[c]__Org1,BI
BI,AMPMS2__Org1,4ampm[c]__Org1,BI
BI,AMPMS2__Org1,for[c]__Org1,BI
BI,air[c]__Org1,AMPMS2__Org1,BI
BI,h2o[c]__Org1,AMPMS2__Org1,BI
BI,AMPMS2__Org1,h[c]__Org1,BI
BI,nad[c]__Org1,AMPMS2__Org1,BI
BI,AMPMS2__Org1,nadh[c]__Org1,BI
BI,cgly[c]__Org1,AMPTASECG__Org1,BI
BI,AMPTASECG__Org1,cys_L[c]__Org1,BI
BI,AMPTASECG__Org1,gly[c]__Org1,BI
BI,h2o[c]__Org1,AMPTASECG__Org1,BI
BI,glycys[c]__Org1,AMPTASEGC__Org1,BI
BI,AMPTASEGC__Org1,cys_L[c]__Org1,BI
BI,AMPTASEGC__Org1,gly[c]__Org1,BI
BI,h2o[c]__Org1,AMPTASEGC__Org1,BI
BI,anth[c]__Org1,ANPRT__Org1,BI
BI,ANPRT__Org1,pran[c]__Org1,BI
BI,ANPRT__Org1,ppi[c]__Org1,BI
BI,prpp[c]__Org1,ANPRT__Org1,BI
BI,ANS__Org1,anth[c]__Org1,BI
BI,chor[c]__Org1,ANS__Org1,BI
BI,gln_L[c]__Org1,ANS__Org1,BI
BI,ANS__Org1,glu_L[c]__Org1,BI
BI,ANS__Org1,h[c]__Org1,BI
BI,ANS__Org1,pyr[c]__Org1,BI
BI,nh4[c]__Org1,ANS2__Org1,BI
BI,ANS2__Org1,anth[c]__Org1,BI
BI,chor[c]__Org1,ANS2__Org1,BI
BI,ANS2__Org1,h2o[c]__Org1,BI
BI,ANS2__Org1,h[c]__Org1,BI
BI,ANS2__Org1,pyr[c]__Org1,BI
BI,2aobut[c]__Org1,AOBUTDs__Org1,BI
BI,AOBUTDs__Org1,aact[c]__Org1,BI
BI,AOBUTDs__Org1,co2[c]__Org1,BI
BI,h[c]__Org1,AOBUTDs__Org1,BI
BI,APRAUR__Org1,5aprbu[c]__Org1,BI
BI,5apru[c]__Org1,APRAUR__Org1,BI
BI,h[c]__Org1,APRAUR__Org1,BI
BI,APRAUR__Org1,nadp[c]__Org1,BI
BI,nadph[c]__Org1,APRAUR__Org1,BI
BI,ARABASE3e__Org1,arab_L[e]__Org1,BI
BI,arabttr[e]__Org1,ARABASE3e__Org1,BI
BI,h2o[e]__Org1,ARABASE3e__Org1,BI
BI,arabinogal[e]__Org1,ARABINOGALASEe__Org1,BI
BI,ARABINOGALASEe__Org1,gal[e]__Org1,BI
BI,ARABINOGALASEe__Org1,glcur[e]__Org1,BI
BI,ARABINOGALASEe__Org1,arab_L[e]__Org1,BI
BI,h2o[e]__Org1,ARABINOGALASEe__Org1,BI
BI,ARABINOGALASEe__Org1,h[e]__Org1,BI
BI,ARBTpts__Org1,arbt6p[c]__Org1,BI
BI,arbt[e]__Org1,ARBTpts__Org1,BI
BI,pep[c]__Org1,ARBTpts__Org1,BI
BI,ARBTpts__Org1,pyr[c]__Org1,BI
BI,ARBabc__Org1,adp[c]__Org1,BI
BI,ARBabc__Org1,arab_L[c]__Org1,BI
BI,arab_L[e]__Org1,ARBabc__Org1,BI
BI,atp[c]__Org1,ARBabc__Org1,BI
BI,h2o[c]__Org1,ARBabc__Org1,BI
BI,ARBabc__Org1,h[c]__Org1,BI
BI,ARBabc__Org1,pi[c]__Org1,BI
BI,ARBt2r__Org1,arab_L[c]__Org1,BI
BI,arab_L[e]__Org1,ARBt2r__Org1,BI
BI,ARBt2r__Org1,h[c]__Org1,BI
BI,h[e]__Org1,ARBt2r__Org1,BI
BI,ARGSL__Org1,arg_L[c]__Org1,BI
BI,argsuc[c]__Org1,ARGSL__Org1,BI
BI,ARGSL__Org1,fum[c]__Org1,BI
BI,citr_L[c]__Org1,ARGSS__Org1,BI
BI,ARGSS__Org1,amp[c]__Org1,BI
BI,ARGSS__Org1,argsuc[c]__Org1,BI
BI,asp_L[c]__Org1,ARGSS__Org1,BI
BI,atp[c]__Org1,ARGSS__Org1,BI
BI,ARGSS__Org1,h[c]__Org1,BI
BI,ARGSS__Org1,ppi[c]__Org1,BI
BI,ASAD__Org1,4pasp[c]__Org1,BI
BI,aspsa[c]__Org1,ASAD__Org1,BI
BI,ASAD__Org1,h[c]__Org1,BI
BI,nadp[c]__Org1,ASAD__Org1,BI
BI,ASAD__Org1,nadph[c]__Org1,BI
BI,pi[c]__Org1,ASAD__Org1,BI
BI,ASNt2r__Org1,asn_L[c]__Org1,BI
BI,asn_L[e]__Org1,ASNt2r__Org1,BI
BI,ASNt2r__Org1,h[c]__Org1,BI
BI,h[e]__Org1,ASNt2r__Org1,BI
BI,ASPCT__Org1,cbasp[c]__Org1,BI
BI,asp_L[c]__Org1,ASPCT__Org1,BI
BI,cbp[c]__Org1,ASPCT__Org1,BI
BI,ASPCT__Org1,h[c]__Org1,BI
BI,ASPCT__Org1,pi[c]__Org1,BI
BI,ASPKi__Org1,4pasp[c]__Org1,BI
BI,ASPKi__Org1,adp[c]__Org1,BI
BI,asp_L[c]__Org1,ASPKi__Org1,BI
BI,atp[c]__Org1,ASPKi__Org1,BI
BI,ASPO1__Org1,h2o2[c]__Org1,BI
BI,o2[c]__Org1,ASPO1__Org1,BI
BI,ASPO1__Org1,oaa[c]__Org1,BI
BI,asp_L[c]__Org1,ASPO1__Org1,BI
BI,h2o[c]__Org1,ASPO1__Org1,BI
BI,ASPO1__Org1,nh4[c]__Org1,BI
BI,ASPO6__Org1,iasp[c]__Org1,BI
BI,asp_L[c]__Org1,ASPO6__Org1,BI
BI,ASPO6__Org1,h2o2[c]__Org1,BI
BI,ASPO6__Org1,h[c]__Org1,BI
BI,o2[c]__Org1,ASPO6__Org1,BI
BI,fmn[c]__Org1,ASPO7__Org1,BI
BI,ASPO7__Org1,fmnh2[c]__Org1,BI
BI,asp_L[c]__Org1,ASPO7__Org1,BI
BI,ASPO7__Org1,h[c]__Org1,BI
BI,ASPO7__Org1,iasp[c]__Org1,BI
BI,asp_L[c]__Org1,ASPT__Org1,BI
BI,ASPT__Org1,fum[c]__Org1,BI
BI,ASPT__Org1,nh4[c]__Org1,BI
BI,akg[c]__Org1,ASPTA__Org1,BI
BI,asp_L[c]__Org1,ASPTA__Org1,BI
BI,ASPTA__Org1,glu_L[c]__Org1,BI
BI,ASPTA__Org1,oaa[c]__Org1,BI
BI,ATPPRT__Org1,prbatp[c]__Org1,BI
BI,atp[c]__Org1,ATPPRT__Org1,BI
BI,ATPPRT__Org1,ppi[c]__Org1,BI
BI,prpp[c]__Org1,ATPPRT__Org1,BI
BI,adp[c]__Org1,ATPS4__Org1,BI
BI,ATPS4__Org1,atp[c]__Org1,BI
BI,ATPS4__Org1,h2o[c]__Org1,BI
BI,ATPS4__Org1,h[c]__Org1,BI
BI,h[e]__Org1,ATPS4__Org1,BI
BI,pi[c]__Org1,ATPS4__Org1,BI
BI,btamp[c]__Org1,BACCLi__Org1,BI
BI,BACCLi__Org1,btn[c]__Org1,BI
BI,BACCLi__Org1,atp[c]__Org1,BI
BI,BACCLi__Org1,h[c]__Org1,BI
BI,ppi[c]__Org1,BACCLi__Org1,BI
BI,cellb[c]__Org1,BGLA__Org1,BI
BI,BGLA__Org1,glc_D[c]__Org1,BI
BI,h2o[c]__Org1,BGLA__Org1,BI
BI,BIACt1__Org1,cholate[c]__Org1,BI
BI,cholate[e]__Org1,BIACt1__Org1,BI
BI,BIACt1__Org1,h[c]__Org1,BI
BI,h[e]__Org1,BIACt1__Org1,BI
BI,BIACt2__Org1,C02528[c]__Org1,BI
BI,C02528[e]__Org1,BIACt2__Org1,BI
BI,BIACt2__Org1,h[c]__Org1,BI
BI,h[e]__Org1,BIACt2__Org1,BI
BI,BPNT__Org1,amp[c]__Org1,BI
BI,h2o[c]__Org1,BPNT__Org1,BI
BI,pap[c]__Org1,BPNT__Org1,BI
BI,BPNT__Org1,pi[c]__Org1,BI
BI,BTNCLi__Org1,adp[c]__Org1,BI
BI,apoC_Lys_btn[c]__Org1,BTNCLi__Org1,BI
BI,atp[c]__Org1,BTNCLi__Org1,BI
BI,BTNCLi__Org1,btn_co2[c]__Org1,BI
BI,BTNCLi__Org1,h[c]__Org1,BI
BI,hco3[c]__Org1,BTNCLi__Org1,BI
BI,BTNCLi__Org1,pi[c]__Org1,BI
BI,btn[e]__Org1,BTNT5r__Org1,BI
BI,BTNT5r__Org1,btn[c]__Org1,BI
BI,BTNabc__Org1,adp[c]__Org1,BI
BI,atp[c]__Org1,BTNabc__Org1,BI
BI,BTNabc__Org1,btn[c]__Org1,BI
BI,btn[e]__Org1,BTNabc__Org1,BI
BI,h2o[c]__Org1,BTNabc__Org1,BI
BI,BTNabc__Org1,h[c]__Org1,BI
BI,BTNabc__Org1,pi[c]__Org1,BI
BI,BUTAMt2r__Org1,butam[c]__Org1,BI
BI,butam[e]__Org1,BUTAMt2r__Org1,BI
BI,BUTAMt2r__Org1,h[c]__Org1,BI
BI,h[e]__Org1,BUTAMt2r__Org1,BI
BI,CA2abc__Org1,ca2[c]__Org1,BI
BI,ca2[e]__Org1,CA2abc__Org1,BI
BI,CA2abc__Org1,adp[c]__Org1,BI
BI,atp[c]__Org1,CA2abc__Org1,BI
BI,h2o[c]__Org1,CA2abc__Org1,BI
BI,CA2abc__Org1,h[c]__Org1,BI
BI,CA2abc__Org1,pi[c]__Org1,BI
BI,CBLAT__Org1,adocbl[c]__Org1,BI
BI,cbl1[c]__Org1,CBLAT__Org1,BI
BI,atp[c]__Org1,CBLAT__Org1,BI
BI,h[c]__Org1,CBLAT__Org1,BI
BI,CBLAT__Org1,pppi[c]__Org1,BI
BI,CBLTDe__Org1,adocbl[e]__Org1,BI
BI,adocbl[c]__Org1,CBLTDe__Org1,BI
BI,CBLtle__Org1,adocbl[c]__Org1,BI
BI,adocbl[e]__Org1,CBLtle__Org1,BI
BI,CBPS__Org1,adp[c]__Org1,BI
BI,atp[c]__Org1,CBPS__Org1,BI
BI,CBPS__Org1,cbp[c]__Org1,BI
BI,gln_L[c]__Org1,CBPS__Org1,BI
BI,CBPS__Org1,glu_L[c]__Org1,BI
BI,h2o[c]__Org1,CBPS__Org1,BI
BI,CBPS__Org1,h[c]__Org1,BI
BI,hco3[c]__Org1,CBPS__Org1,BI
BI,CBPS__Org1,pi[c]__Org1,BI
BI,CBl1te__Org1,cbl1[e]__Org1,BI
BI,cbl1[c]__Org1,CBl1te__Org1,BI
BI,cd2[c]__Org1,CD2abc1__Org1,BI
BI,CD2abc1__Org1,cd2[e]__Org1,BI
BI,CD2abc1__Org1,adp[c]__Org1,BI
BI,atp[c]__Org1,CD2abc1__Org1,BI
BI,h2o[c]__Org1,CD2abc1__Org1,BI
BI,CD2abc1__Org1,h[c]__Org1,BI
BI,CD2abc1__Org1,pi[c]__Org1,BI
BI,acbdma14gapuc[c]__Org1,CDPGLYCGPT__Org1,BI
BI,cdpglyc[c]__Org1,CDPGLYCGPT__Org1,BI
BI,CDPGLYCGPT__Org1,cmp[c]__Org1,BI
BI,CDPGLYCGPT__Org1,h[c]__Org1,BI
BI,CDPGLYCGPT__Org1,prl45tca[c]__Org1,BI
BI,CDPMEK__Org1,2p4c2me[c]__Org1,BI
BI,4c2me[c]__Org1,CDPMEK__Org1,BI
BI,CDPMEK__Org1,adp[c]__Org1,BI
BI,atp[c]__Org1,CDPMEK__Org1,BI
BI,CDPMEK__Org1,h[c]__Org1,BI
BI,cgly[e]__Org1,CGLYabc__Org1,BI
BI,CGLYabc__Org1,adp[c]__Org1,BI
BI,atp[c]__Org1,CGLYabc__Org1,BI
BI,CGLYabc__Org1,cgly[c]__Org1,BI
BI,h2o[c]__Org1,CGLYabc__Org1,BI
BI,CGLYabc__Org1,h[c]__Org1,BI
BI,CGLYabc__Org1,pi[c]__Org1,BI
BI,CHORM__Org1,pphn[c]__Org1,BI
BI,chor[c]__Org1,CHORM__Org1,BI
BI,3psme[c]__Org1,CHORS__Org1,BI
BI,CHORS__Org1,chor[c]__Org1,BI
BI,CHORS__Org1,pi[c]__Org1,BI
BI,CO2t__Org1,co2[c]__Org1,BI
BI,co2[e]__Org1,CO2t__Org1,BI
BI,cobalt2[c]__Org1,COBALTt5__Org1,BI
BI,COBALTt5__Org1,cobalt2[e]__Org1,BI
BI,copre4[c]__Org1,CPC4MT__Org1,BI
BI,CPC4MT__Org1,copre5[c]__Org1,BI
BI,CPC4MT__Org1,ahcys[c]__Org1,BI
BI,amet[c]__Org1,CPC4MT__Org1,BI
BI,CPC4MT__Org1,h[c]__Org1,BI
BI,CPC5MT__Org1,copre6[c]__Org1,BI
BI,CPC5MT__Org1,acald[c]__Org1,BI
BI,CPC5MT__Org1,ahcys[c]__Org1,BI
BI,amet[c]__Org1,CPC5MT__Org1,BI
BI,copre5[c]__Org1,CPC5MT__Org1,BI
BI,h2o[c]__Org1,CPC5MT__Org1,BI
BI,CPC5MT__Org1,h[c]__Org1,BI
BI,cpppg3[c]__Org1,CPPPGO__Org1,BI
BI,CPPPGO__Org1,pppg9[c]__Org1,BI
BI,CPPPGO__Org1,co2[c]__Org1,BI
BI,CPPPGO__Org1,h2o[c]__Org1,BI
BI,h[c]__Org1,CPPPGO__Org1,BI
BI,o2[c]__Org1,CPPPGO__Org1,BI
BI,utp[c]__Org1,CTPS1__Org1,BI
BI,CTPS1__Org1,adp[c]__Org1,BI
BI,atp[c]__Org1,CTPS1__Org1,BI
BI,CTPS1__Org1,ctp[c]__Org1,BI
BI,CTPS1__Org1,h[c]__Org1,BI
BI,nh4[c]__Org1,CTPS1__Org1,BI
BI,CTPS1__Org1,pi[c]__Org1,BI
BI,CTPS2__Org1,adp[c]__Org1,BI
BI,atp[c]__Org1,CTPS2__Org1,BI
BI,CTPS2__Org1,ctp[c]__Org1,BI
BI,gln_L[c]__Org1,CTPS2__Org1,BI
BI,CTPS2__Org1,glu_L[c]__Org1,BI
BI,h2o[c]__Org1,CTPS2__Org1,BI
BI,CTPS2__Org1,h[c]__Org1,BI
BI,CTPS2__Org1,pi[c]__Org1,BI
BI,utp[c]__Org1,CTPS2__Org1,BI
BI,CYRDAR__Org1,co1dam[c]__Org1,BI
BI,co2dam[c]__Org1,CYRDAR__Org1,BI
BI,CYRDAR__Org1,h[c]__Org1,BI
BI,CYRDAR__Org1,nad[c]__Org1,BI
BI,nadh[c]__Org1,CYRDAR__Org1,BI
BI,cys_L[c]__Org1,CYSDS__Org1,BI
BI,h2o[c]__Org1,CYSDS__Org1,BI
BI,CYSDS__Org1,h2s[c]__Org1,BI
BI,CYSDS__Org1,nh4[c]__Org1,BI
BI,CYSDS__Org1,pyr[c]__Org1,BI
BI,acser[c]__Org1,CYSS__Org1,BI
BI,CYSS__Org1,ac[c]__Org1,BI
BI,CYSS__Org1,cys_L[c]__Org1,BI
BI,h2s[c]__Org1,CYSS__Org1,BI
BI,CYSS__Org1,h[c]__Org1,BI
BI,CYSS3r__Org1,ac[c]__Org1,BI
BI,acser[c]__Org1,CYSS3r__Org1,BI
BI,CYSS3r__Org1,cys_L[c]__Org1,BI
BI,CYSS3r__Org1,h[c]__Org1,BI
BI,CYSS3r__Org1,so3[c]__Org1,BI
BI,CYSS3r__Org1,trdox[c]__Org1,BI
BI,trdrd[c]__Org1,CYSS3r__Org1,BI
BI,tsul[c]__Org1,CYSS3r__Org1,BI
BI,cyst_L[c]__Org1,CYSTGL__Org1,BI
BI,CYSTGL__Org1,2obut[c]__Org1,BI
BI,CYSTGL__Org1,cys_L[c]__Org1,BI
BI,h2o[c]__Org1,CYSTGL__Org1,BI
BI,CYSTGL__Org1,nh4[c]__Org1,BI
BI,ser_L[c]__Org1,CYSTS__Org1,BI
BI,CYSTS__Org1,cyst_L[c]__Org1,BI
BI,CYSTS__Org1,h2o[c]__Org1,BI
BI,hcys_L[c]__Org1,CYSTS__Org1,BI
BI,cytd[c]__Org1,CYTDK3__Org1,BI
BI,CYTDK3__Org1,idp[c]__Org1,BI
BI,itp[c]__Org1,CYTDK3__Org1,BI
BI,CYTDK3__Org1,cmp[c]__Org1,BI
BI,CYTDK3__Org1,h[c]__Org1,BI
BI,CYTK1__Org1,adp[c]__Org1,BI
BI,atp[c]__Org1,CYTK1__Org1,BI
BI,CYTK1__Org1,cdp[c]__Org1,BI
BI,cmp[c]__Org1,CYTK1__Org1,BI
BI,dcmp[c]__Org1,CYTK2__Org1,BI
BI,CYTK2__Org1,adp[c]__Org1,BI
