simulation,tradeoff,Org1_growth,Org2_growth
5a,0.29000000000000004,1.450015748571389,1.4499842514346912
5a,0.28,1.4000160832189947,1.3999839167875725
5a,0.27,1.3500157804368538,1.3499842195697007
5a,0.26,1.3000160154028002,1.299983984604209
5a,0.25,1.2500156398312952,1.2499843601756533
5a,0.24,1.200015845310981,1.1999841546964478
5a,0.22999999999999998,1.150016030702525,1.1499839693054095
5a,0.21999999999999997,1.1000162071076842,1.0999837929007954
5a,0.20999999999999996,1.0500163512792695,1.0499836487297742
5a,0.19999999999999996,1.0000167323991298,0.9999832676108191
5a,0.18999999999999995,0.9500165130219875,0.9499834869882143
5a,0.17999999999999994,0.9000165035302939,0.8999834964804685
5a,0.16999999999999993,0.8500161542090213,0.8499838458019037
5a,0.16000000000000003,0.8000169438634428,0.7999830561493552
5a,0.15000000000000002,0.750016458860797,0.7499835411520847
5a,0.14,0.7000073656397288,0.6999926343630215
5a,0.13,0.65000714550113,0.6499928545016574
5a,0.12,0.6000069396777046,0.5999930603251464
5a,0.10999999999999999,0.5500067542846714,0.5499932457182755
5a,0.09999999999999998,0.5000071210447182,0.4999928789588838
5a,0.08999999999999997,0.4500070418247164,0.44999295817920054
5a,0.07999999999999996,0.400007403549526,0.3999925964553512
5a,0.06999999999999995,0.3500065805340771,0.3499934194703332
5a,0.05999999999999994,0.3000064819556047,0.2999935180493849
5a,0.04999999999999993,0.2500064847347468,0.24999351527130695
5a,0.040000000000000036,0.20000700286709638,0.19999299714164176
5a,0.030000000000000027,0.1500063517091885,0.14999364830046044
5a,0.020000000000000018,0.10000610670490663,0.09999389330875061
5a,0.010000000000000009,0.05000603958472516,0.04999396044272369
5a,0.0,0.0,0.0
5b,1.0,5.000000000004419,4.999999999995687
5b,0.99,4.950000000002969,4.949999999999761
5b,0.98,4.900000000002662,4.899999999999685
5b,0.97,4.850000000001989,4.849999999999625
5b,0.96,4.800000000002143,4.799999999999403
5b,0.95,4.750000000001976,4.749999999999393
5b,0.94,4.700000000002018,4.6999999999993625
5b,0.9299999999999999,4.650000000002136,4.649999999999327
5b,0.92,4.600000000002438,4.5999999999992305
5b,0.91,4.550000000002359,4.549999999999299
5b,0.9,4.5000000000025,4.49999999999928
5b,0.89,4.450000000002602,4.449999999999281
5b,0.88,4.400000000002708,4.399999999999283
5b,0.87,4.3500000000028765,4.349999999999265
5b,0.86,4.300000000003025,4.299999999999254
5b,0.85,4.250000000003152,4.249999999999253
5b,0.84,4.200000000003255,4.199999999999259
5b,0.83,4.150000000003366,4.149999999999302
5b,0.8200000000000001,4.100000000003375,4.099999999999331
5b,0.81,4.050000000002481,4.04999999999958
5b,0.8,4.000000000002337,3.999999999999608
5b,0.79,3.9500000000023796,3.9499999999995583
5b,0.78,3.900000000002522,3.8999999999994133
5b,0.77,3.8500000000026313,3.8499999999993673
5b,0.76,3.800000000002745,3.7999999999993186
5b,0.75,3.750000000002869,3.749999999999268
5b,0.74,3.700000000002996,3.699999999999216
5b,0.73,3.6500000000031245,3.649999999999162
5b,0.72,3.600000000003239,3.5999999999991115
5b,0.71,3.55000000000339,3.5499999999990566
5b,0.7,3.500000000003543,3.4999999999990012
5b,0.69,3.450000000003701,3.4499999999989437
5b,0.6799999999999999,3.400000000003864,3.399999999998885
5b,0.6699999999999999,3.3500000000040324,3.3499999999988255
5b,0.6599999999999999,3.300000000004207,3.299999999998764
5b,0.6499999999999999,3.2500000000043836,3.2499999999987015
5b,0.64,3.200000000004559,3.199999999998651
5b,0.63,3.150000000004738,3.1499999999986
5b,0.62,3.1000000000049233,3.0999999999985492
5b,0.61,3.0500000000051166,3.0499999999984984
5b,0.6,3.0000000000053166,2.9999999999984475
5b,0.59,2.9500000000055233,2.949999999998396
5b,0.5800000000000001,2.900000000005717,2.8999999999983523
5b,0.5700000000000001,2.8500000000059114,2.8499999999983103
5b,0.56,2.8000000000061136,2.7999999999982688
5b,0.55,2.750000000006324,2.7499999999982276
5b,0.54,2.700000000006544,2.6999999999981874
5b,0.53,2.650000000006775,2.6499999999981476
5b,0.52,2.600000000007031,2.599999999998085
5b,0.51,2.5500000000073033,2.5499999999980165
5b,0.5,2.5000000000075904,2.4999999999979465
5b,0.49,2.4500000000078925,2.4499999999978743
5b,0.48,2.4000000000074504,2.399999999998245
5b,0.47,2.3500000000077175,2.349999999998191
5b,0.45999999999999996,2.3000000000080556,2.2999999999980933
5b,0.44999999999999996,2.2500000000083875,2.2499999999980105
5b,0.43999999999999995,2.2000000000087385,2.199999999997922
5b,0.42999999999999994,2.150000000009113,2.149999999997826
5b,0.42000000000000004,2.1000000000094468,2.0999999999977703
5b,0.41000000000000003,2.0500000000099297,2.049999999997611
5b,0.4,2.0000000000111675,1.9999999999971387
5b,0.39,1.9500000000115385,1.949999999997073
5b,0.38,1.9000000000120527,1.899999999996916
5b,0.37,1.8500000000126051,1.8499999999967416
5b,0.36,1.8000000000134158,1.7999999999964265
5b,0.35,1.7500000000137839,1.7499999999963691
5b,0.33999999999999997,1.7000000000144113,1.6999999999961675
5b,0.32999999999999996,1.650000000015783,1.6499999999952035
5b,0.31999999999999995,1.60000000001667,1.5999999999942311
5b,0.30999999999999994,1.5500000000167056,1.5499999999941307
5b,0.29999999999999993,1.5000000000177802,1.4999999999934805
5b,0.29000000000000004,1.450000000017825,1.4499999999934303
5b,0.28,1.4000000000187356,1.39999999999311
5b,0.27,1.3500000000197196,1.3499999999928112
5b,0.26,1.3000000000208163,1.2999999999925604
5b,0.25,1.2500000000220735,1.2499999999923013
5b,0.24,1.2000000000235973,1.1999999999919426
5b,0.22999999999999998,1.1500000000253696,1.1499999999915302
5b,0.21999999999999997,1.1000000000274464,1.0999999999910246
5b,0.20999999999999996,1.0500000000299028,1.049999999990365
5b,0.19999999999999996,1.000000000030148,0.9999999999913142
5b,0.18999999999999995,0.9500000000412442,0.9499999999868971
5b,0.17999999999999994,0.9000000000377284,0.8999999999891
5b,0.16999999999999993,0.8500000000420954,0.8499999999879577
5b,0.16000000000000003,0.8000000000470637,0.7999999999865645
5b,0.15000000000000002,0.7500000000526659,0.749999999984734
5b,0.14,0.7000000000631805,0.6999999999787598
5b,0.13,0.6500000000690167,0.6499999999749093
5b,0.12,0.6000000000763337,0.59999999997196
5b,0.10999999999999999,0.5500000000905562,0.5499999999635061
5b,0.09999999999999998,0.5000000001005777,0.49999999996184663
5b,0.08999999999999997,0.45000000001240514,0.44999999999568074
5b,0.07999999999999996,0.4000000000160851,0.3999999999947714
5b,0.06999999999999995,0.3500000000198774,0.349999999994606
5b,0.05999999999999994,0.30000000002532035,0.2999999999934194
5b,0.04999999999999993,0.25000000003307044,0.24999999998931874
5b,0.040000000000000036,0.20000000005072122,0.19999999998096213
5b,0.030000000000000027,0.15000000008795306,0.14999999997674718
5b,0.020000000000000018,0.10000000001604317,0.09999999999481701
5b,0.010000000000000009,0.05000000006298484,0.049999999977719214
5b,0.0,0.0,0.0
5c,1.0,9.4117647058087,0.5882352941913508
5c,0.99,9.317647058760285,0.582352941261678
5c,0.98,9.223529411691606,0.5764705883350556
5c,0.97,9.129411764645207,0.5705882353849728
5c,0.96,9.035294117584463,0.5647058824429666
5c,0.95,8.941176470528156,0.5588235294947875
5c,0.94,8.847058823473324,0.5529411765450787
5c,0.9299999999999999,8.752941176424615,0.547058823590698
5c,0.92,8.658823529371663,0.541176470642898
5c,0.91,8.56470588230403,0.5352941177115306
5c,0.9,8.470588235249858,0.52941176476242
5c,0.89,8.37647058819353,0.523529411819119
5c,0.88,8.282352941137052,0.51764705887628
5c,0.87,8.188235294079183,0.5117647059348052
5c,0.86,8.094117647022152,0.505882352992456
5c,0.85,7.999999999965212,0.500000000049373
5c,0.84,7.905882352905181,0.4941176471092316
5c,0.83,7.811764705844819,0.4882352941697028
5c,0.8200000000000001,7.717647058782295,0.4823529412326722
5c,0.81,7.623529411701746,0.47647058831938366
5c,0.8,7.5294117646470955,0.47058823536955785
5c,0.79,7.435294117584004,0.4647058824331966
5c,0.78,7.341176470527576,0.458823529491053
5c,0.77,7.24705882346403,0.45294117655520705
5c,0.76,7.152941176404541,0.44705882361728727
5c,0.75,7.058823529343072,0.4411764706776815
5c,0.74,6.964705882281554,0.4352941177400599
5c,0.73,6.870588235226572,0.4294117647939228
5c,0.72,6.7764705881640275,0.4235294118565811
5c,0.71,6.682352941101363,0.4176470589193624
5c,0.7,6.5882352940505315,0.41176470596860587
5c,0.69,6.494117646975629,0.40588235304537595
5c,0.6799999999999999,6.399999999912636,0.40000000010855036
5c,0.6699999999999999,6.305882352849544,0.3941176471718658
5c,0.6599999999999999,6.211764705786349,0.3882352942353374
5c,0.6499999999999999,6.117647058723054,0.3823529412989719
5c,0.64,6.023529411659665,0.3764705883627768
5c,0.63,5.929411764596181,0.3705882354267594
5c,0.62,5.835294117532648,0.36470588249088776
5c,0.61,5.741176470468943,0.3588235295552904
5c,0.6,5.64705882351699,0.35294117648551515
5c,0.59,5.552941176457665,0.34705882354493395
5c,0.5800000000000001,5.458823529398331,0.34117647060437484
5c,0.5700000000000001,5.3647058823379155,0.3352941176649009
5c,0.56,5.2705882352778985,0.3294117647250318
5c,0.55,5.176470588218417,0.32352941178465755
5c,0.54,5.082352941158927,0.31764705884430505
5c,0.53,4.988235294099374,0.3117647059040288
5c,0.52,4.8941176470398355,0.30588235296375615
5c,0.51,4.799999999980228,0.300000000023582
5c,0.5,4.7058823529206135,0.29411764708343446
5c,0.49,4.611764705860965,0.2882352941433381
5c,0.48,4.517647058801322,0.28235294120324544
5c,0.47,4.4235294117415505,0.2764705882633038
5c,0.45999999999999996,4.329411764681858,0.27058823532331433
5c,0.44999999999999996,4.235294117621988,0.26470588238352205
5c,0.43999999999999995,4.141176470562224,0.2588235294436447
5c,0.42999999999999994,4.0470588235023,0.2529411765039706
5c,0.42000000000000004,3.9529411764421667,0.24705882356450584
5c,0.41000000000000003,3.8588235293820725,0.2411764706249367
5c,0.4,3.7647058823296913,0.23529411767761102
5c,0.39,3.670588235261893,0.22941176474607447
5c,0.38,3.5764705882016643,0.22352941180681937
5c,0.37,3.482352941141377,0.21764705886764665
5c,0.36,3.3882352940810336,0.21176470592855315
5c,0.35,3.294117647020574,0.2058823529896041
5c,0.33999999999999997,3.1999999999532562,0.20000000005759247
5c,0.32999999999999996,3.1058823529055832,0.19411764710580526
5c,0.31999999999999995,3.0117647058299872,0.1882352941820834
5c,0.30999999999999994,2.917647058766604,0.18235294124663678
5c,0.29999999999999993,2.8235294117073413,0.17647058830652335
5c,0.29000000000000004,2.729411764661684,0.1705882353515713
5c,0.28,2.6352941175865547,0.16470588242835074
5c,0.27,2.541176470528324,0.15882352948735984
5c,0.26,2.447058823465892,0.15294117655145711
5c,0.25,2.3529411764254067,0.1470588235904053
5c,0.24,2.258823529366158,0.141176470654322
5c,0.22999999999999998,2.1647058823007637,0.13529411771995245
5c,0.21999999999999997,2.070588235236452,0.1294117647861306
5c,0.20999999999999996,1.9764705881950673,0.12352941183737956
5c,0.19999999999999996,1.8823529411299136,0.11764705890709522
5c,0.18999999999999995,1.7882352940619226,0.11176470597990518
5c,0.17999999999999994,1.6941176469743553,0.10588235307126577
5c,0.16999999999999993,1.599999999902443,0.10000000014879068
5c,0.16000000000000003,1.5058823528356466,0.09411764722156445
5c,0.15000000000000002,1.41176470575075,0.08823529431285983
5c,0.14,1.317647058681439,0.08235294138898025
5c,0.13,1.2235294116132185,0.07647058845510141
5c,0.12,1.1294117645103192,0.07058823557999754
5c,0.10999999999999999,1.0352941176278574,0.06470588238219352
5c,0.09999999999999998,0.9411764705723846,0.05882352943843078
5c,0.08999999999999997,0.8470588235151697,0.05294117649798063
5c,0.07999999999999996,0.752941176452883,0.047058823565455044
5c,0.06999999999999995,0.6588235293773865,0.04117647064502488
5c,0.05999999999999994,0.5647058822979115,0.035294117730771915
5c,0.04999999999999993,0.4705882352075345,0.02941176483049175
5c,0.040000000000000036,0.37647058814654955,0.023529411903780474
5c,0.030000000000000027,0.2823529410276256,0.017647059063370805
5c,0.020000000000000018,0.18823529406542278,0.01176470595972496
5c,0.010000000000000009,0.09411764680485733,0.005882353258965741
5c,0.0,0.0,0.0
